Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions Excl. Advances,FOB Liq,FOB per Case,Advance Pct Of FOB
ECO,0001-0010734,1799.0,68671.15,10012.94,58658.20999999999,32.6060088938299,0.0
ECO,0001-0010758,1800.0,57420.0,10241.05,47178.95,26.210527777777777,0.0
ECO,0001-0010768,1800.0,55579.7,8787.83,46791.869999999995,25.99548333333333,0.0
ECO,0001-0010793,1800.0,62942.66,7747.59,55195.07000000001,30.663927777777783,0.0
ECO,0001-0010802,1798.0,64910.0,9713.73,55196.270000000004,30.698704115684095,0.0
ECO,0001-0010850,1800.0,49718.2,6642.9,43075.299999999996,23.93072222222222,0.0
ECO,0001-0010851,1800.0,57156.18,7462.3099999999995,49693.87,27.607705555555558,0.0
ECO,0001-0010947,1700.0,66227.96,8074.860000000001,58153.100000000006,34.20770588235295,0.0
ECO,0001-0010970,1700.0,66197.22,8180.54,58016.68,34.12745882352941,0.0
ECO,0001-0010973,1800.0,62157.020000000004,9573.12,52583.9,29.21327777777778,0.0
ECO,0001-0010978,1800.0,55186.0,9085.15,46100.85,25.611583333333332,0.0
ECO,0001-0010989,1700.0,60813.91,7739.09,53074.82000000001,31.22048235294118,0.0
ECO,0001-0010998,1700.0,60813.49,7738.7,53074.79,31.220464705882353,0.0
ECO,0001-0011035,1800.0,67059.95,9011.26,58048.689999999995,32.24927222222222,0.0
ECO,0001-0011045,1800.0,62378.22,8284.32,54093.9,30.05216666666667,0.0
ECO,0001-0011049,1800.0,62829.0,8305.259999999998,54523.740000000005,30.29096666666667,0.0
ECO,0001-0011056,1800.0,52072.35,8010.5599999999995,44061.79,24.478772222222222,0.0
ECO,0001-0011069,1800.0,50625.0,7696.45,42928.55,23.849194444444446,0.0
ECO,0001-0011104,1800.0,65745.0,9253.25,56491.75,31.384305555555557,0.0
ECO,0001-0011110,1800.0,60501.8,8621.59,51880.21000000001,28.822338888888893,0.0
ECO,0001-0011130,1800.0,60408.54,8785.18,51623.36,28.679644444444445,0.0
ECO,0001-0011155,1800.0,57129.6,7916.73,49212.869999999995,27.34048333333333,0.0
ECO,0001-0011175,1800.0,60223.58,7498.91,52724.67,29.291483333333332,0.0
ECO,0001-0011222,1600.0,62297.2,8042.78,54254.42,33.909012499999996,0.0
ECO,0001-0011277,1600.0,58509.17,7235.639999999999,51273.53,32.045956249999996,0.0
ECO,0001-0011312,1800.0,57429.0,7297.929999999999,50131.07,27.850594444444443,0.0
ECO,0001-0011330,1800.0,66996.99,8169.28,58827.71000000001,32.68206111111112,0.0
ECO,0001-0011345,1800.0,60080.68,10035.15,50045.53,27.803072222222223,0.0
ECO,0001-0011354,1800.0,62421.75,8314.09,54107.66,30.059811111111113,0.0
ECO,0001-0011411,1600.0,56939.2,7452.16,49487.03999999999,30.929399999999998,0.0
ECO,0001-0011419,1800.0,61770.15,7910.05,53860.1,29.922277777777776,0.0
ECO,0001-0011441,1600.0,58439.2,8502.36,49936.84,31.210524999999997,0.0
ECO,0001-0011468,1800.0,50445.0,7979.68,42465.32,23.591844444444444,0.0
ECO,0001-0011483,1800.0,52506.43,5669.24,46837.19,26.020661111111114,0.0
ECO,0001-0011515,1800.0,60953.62,7792.65,53160.97,29.53387222222222,0.0
ECO,0001-0011544,1600.0,57703.979999999996,7602.700000000001,50101.28,31.313299999999998,0.0
ECO,0001-0011545,1600.0,56936.05,6917.33,50018.72,31.2617,0.0
ECO,0001-0011551,1600.0,61244.600000000006,9553.56,51691.04000000001,32.306900000000006,0.0
ECO,0001-0011557,1600.0,58539.2,8467.36,50071.84,31.2949,0.0
ECO,0001-0011606,1600.0,57315.2,6950.3,50364.899999999994,31.478062499999997,0.0
ELC,23E402041013,2112.0,77167.05,20469.85,56697.200000000004,26.845265151515154,0.0
Quintay,23Q166414132,12298.0,390814.3,116324.95,274489.35,22.319836558790044,0.0
Quintay,23Q771413169,11271.0,435521.96,131702.33,303819.63,26.955871706148525,0.0
Quintay,23Q838411136,11513.0,455377.28,149931.41,305445.87,26.530519412837663,0.0
Quintay,23QPU6321591,1439.0,67633.0,36279.94,31353.059999999998,21.78808895066018,0.0
Rio King,23R028411176,8315.0,294315.14,39736.55,254578.59000000003,30.616787733012632,55.525093449531624
Rio King,23R029407069,2927.0,142426.75,33312.93,109113.82,37.278380594465325,37.3921470259221
Rio King,23R033412282,13470.0,428487.02999999997,63635.03,364852.0,27.08626577579807,44.302895420608905
Rio King,23R682409134,5100.0,152242.49,23178.3,129064.18999999999,25.306703921568626,47.418265283344674
Rio King,23R738405107,1600.0,70772.0,19366.26,51405.740000000005,32.1285875,37.349914620429544
Rio King,23R745408217,1700.0,59254.619999999995,9756.28,49498.34,29.11667058823529,41.213503321525536
Rio King,23R745408218,1599.0,72352.13,11196.2,61155.93000000001,38.24636022514072,31.355912664560897
Rio King,23RK07410148,4574.0,190221.16,39339.04,150882.12,32.986908613904674,50.58717361606531
Rio King,23RK38411147,2977.0,127633.2,25485.02,102148.18,34.312455492106146,38.7554628971363
Rio King,23RK71413153,11788.0,408045.42,71108.97,336936.44999999995,28.583003902273493,61.80690750436767
Rio King,23RK71413154,80.0,2560.0,1964.4,595.5999999999999,7.4449999999999985,161.18200134318337
Rio King,23RK83841112,1550.0,43060.0,9368.08,33691.92,21.73672258064516,55.20611470049792
Rio King,23RKU9181500,1900.0,59262.05,10251.2,49010.850000000006,25.79518421052632,46.52031131882021
VIDEXPORT,24E04178,2080.0,58240.0,12959.0,45281.0,21.76971153846154,0.0
VIDEXPORT,24E04179,2080.0,58240.0,12962.5,45277.5,21.768028846153847,0.0
VIDEXPORT,24E04196,2080.0,59200.0,13171.0,46029.0,22.129326923076924,0.0
VIDEXPORT,24E04204,1980.0,59864.9,13973.63,45891.270000000004,23.177409090909094,0.0
VIDEXPORT,24E04205,1920.0,52912.5,12098.380000000001,40814.119999999995,21.257354166666666,0.0
VIDEXPORT,24E04206,1920.0,53357.09,12332.56,41024.53,21.366942708333333,0.0
VIDEXPORT,24E04207,1760.0,49280.0,11800.0,37480.0,21.295454545454547,0.0
VIDEXPORT,24E04209,2340.0,72792.0,14895.8,57896.2,24.741965811965812,0.0
VIDEXPORT,24E04210,2070.0,51904.8,12691.89,39212.91,18.943434782608698,0.0
VIDEXPORT,24E04225,2080.0,57400.0,13131.0,44269.0,21.283173076923077,0.0
VIDEXPORT,24E04236,1920.0,51840.0,12065.0,39775.0,20.716145833333332,0.0
VIDEXPORT,24E04237,1680.0,46537.5,10963.64,35573.86,21.174916666666668,0.0
VIDEXPORT,24E04238,1800.0,43200.0,9967.0,33233.0,18.462777777777777,0.0
VIDEXPORT,24E04239,2340.0,52965.0,12204.25,40760.75,17.419123931623933,0.0
VIDEXPORT,24E04240,1680.0,46850.0,10828.6,36021.4,21.441309523809526,0.0
VIDEXPORT,24E04242,1710.0,47070.0,10548.0,36522.0,21.357894736842105,0.0
VIDEXPORT,24E04243,1890.0,51268.5,12064.35,39204.15,20.74293650793651,0.0
VIDEXPORT,24E04244,1660.0,45722.15,10628.85,35093.3,21.1405421686747,0.0
VIDEXPORT,24E04268,2080.0,55896.0,12601.4,43294.6,20.814711538461538,0.0
VIDEXPORT,24E04269,2080.0,52444.36,11385.64,41058.72,19.73976923076923,0.0
VIDEXPORT,24E04270,2340.0,58383.0,14145.78,44237.22,18.904794871794874,0.0
VIDEXPORT,24E04271,2080.0,62448.259999999995,12397.25,50051.009999999995,24.062985576923076,0.0
VIDEXPORT,24E04272,2160.0,66852.0,15017.1,51834.9,23.99763888888889,0.0
VIDEXPORT,24E04273,2080.0,52388.36,13255.2,39133.16,18.814019230769233,0.0
VIDEXPORT,24E04274,2250.0,55849.5,13002.17,42847.33,19.04325777777778,0.0
VIDEXPORT,24E04275,1980.0,44113.5,10488.58,33624.92,16.982282828282827,0.0
VIDEXPORT,24E04276,2080.0,52178.649999999994,12775.880000000001,39402.76999999999,18.943639423076917,0.0
VIDEXPORT,24E04277,1980.0,49581.0,12231.72,37349.28,18.863272727272726,0.0
VIDEXPORT,24E04278,1680.0,44187.84,10871.16,33316.67999999999,19.83135714285714,0.0
VIDEXPORT,24E04294,2160.0,53892.0,13087.6,40804.4,18.890925925925927,0.0
VIDEXPORT,24E04301,2080.0,50360.0,11893.0,38467.0,18.49375,0.0
VIDEXPORT,24E04302,2340.0,58675.5,14019.140000000001,44656.36,19.08391452991453,0.0
VIDEXPORT,24E04304,2240.0,55240.0,12773.5,42466.5,18.95825892857143,0.0
VIDEXPORT,24E04306,2520.0,64809.0,14507.56,50301.44,19.96088888888889,0.0
VIDEXPORT,24E04307,2240.0,47560.0,11808.0,35752.0,15.960714285714285,0.0
VIDEXPORT,24E04308,2000.0,54343.18,11928.97,42414.21,21.207105,0.0
VIDEXPORT,24E04309,2160.0,54240.36,12513.04,41727.32,19.318203703703702,0.0
VIDEXPORT,24E04310,1890.0,48116.25,11151.47,36964.78,19.558084656084656,0.0
VIDEXPORT,24E04312,2520.0,62244.0,14966.27,47277.729999999996,18.761003968253966,0.0
VIDEXPORT,24E04325,2340.0,58383.0,13947.86,44435.14,18.989376068376068,0.0
VIDEXPORT,24E04326,2080.0,50720.0,11929.0,38791.0,18.64951923076923,0.0
VIDEXPORT,24E04333,2340.0,58383.0,13934.550000000001,44448.45,18.9950641025641,0.0
VIDEXPORT,24E04334,2080.0,14096.0,7353.4,6742.6,3.2416346153846156,0.0
VIDEXPORT,24E04335,2520.0,62874.0,14601.77,48272.229999999996,19.155646825396826,0.0
VIDEXPORT,24E04337,1800.0,40860.0,9608.619999999999,31251.38,17.361877777777778,0.0
VIDEXPORT,24E04338,2240.0,49959.89,10393.47,39566.42,17.663580357142855,0.0
VIDEXPORT,24E04339,2240.0,40370.659999999996,9901.619999999999,30469.039999999997,13.602249999999998,0.0
VIDEXPORT,24E04340,2520.0,62874.0,14838.44,48035.56,19.061730158730157,0.0
VIDEXPORT,24E04341,2100.0,58957.5,12516.94,46440.56,22.11455238095238,0.0
VIDEXPORT,24E04342,2240.0,39212.850000000006,9785.83,29427.020000000004,13.137062500000003,0.0
VIDEXPORT,24E04343,2250.0,55867.5,13154.75,42712.75,18.983444444444444,0.0
VIDEXPORT,24E04348,2160.0,47412.0,12575.04,34836.96,16.12822222222222,0.0
VIDEXPORT,24E04349,2080.0,38570.34,10530.87,28039.469999999994,13.48051442307692,0.0
VIDEXPORT,24E04350,2340.0,51903.0,13171.47,38731.53,16.551935897435897,0.0
VIDEXPORT,24E04351,2157.0,55163.4,12303.21,42860.19,19.87027816411683,0.0
VIDEXPORT,24E04352,2160.0,48964.5,12204.22,36760.28,17.01864814814815,0.0
VIDEXPORT,24E04353,2100.0,56820.0,12196.32,44623.68,21.24937142857143,0.0
VIDEXPORT,24E04354,2080.0,38303.229999999996,9441.39,28861.839999999997,13.875884615384614,0.0
VIDEXPORT,24E04355,1980.0,49401.0,11850.76,37550.24,18.964767676767675,0.0
VIDEXPORT,24E04356,2080.0,42176.08,10015.359999999999,32160.72,15.461884615384616,0.0
VIDEXPORT,24E04357,2080.0,36225.58,9122.79,27102.79,13.0301875,0.0
VIDEXPORT,24E04358,1706.0,41515.7,12651.11,28864.589999999997,16.91945486518171,0.0
VIDEXPORT,24E04359,2100.0,57195.0,12451.32,44743.68,21.306514285714286,0.0
VIDEXPORT,24E04360,1760.0,36313.86,8959.98,27353.88,15.541977272727273,0.0
VIDEXPORT,24E04361,2340.0,51016.5,4225008.3,-4173991.8,-1783.7571794871794,-0.0
VIDEXPORT,24E04362,2115.0,41024.25,10017.66,31006.59,14.660326241134753,0.0
VIDEXPORT,24E04363,1800.0,33435.0,3248679.26,-3215244.26,-1786.246811111111,-0.0
VIDEXPORT,24E04371,1600.0,40915.020000000004,2889561.32,-2848646.3,-1780.4039375,-0.0
VIDEXPORT,24E04376,2160.0,47412.0,3900207.39,-3852795.39,-1783.7015694444444,-0.0
VIDEXPORT,24E04389,2099.0,54905.0,3789889.35,-3734984.35,-1779.4113149118627,-0.0
VIDEXPORT,24E04390,1920.0,49920.0,3468217.0,-3418297.0,-1780.3630208333334,-0.0
VIDEXPORT,24E04391,2100.0,57075.0,3792208.25,-3735133.25,-1778.6348809523809,-0.0
VIDEXPORT,24E04392,2340.0,51363.0,4225042.53,-4173679.5300000003,-1783.6237307692309,-0.0
VIDEXPORT,24E04393,2340.0,47316.33,4548305.6,-4500989.27,-1923.4996880341878,-0.0
VIDEXPORT,24E04394,1950.0,45525.0,3520205.75,-3474680.75,-1781.887564102564,-0.0
VIDEXPORT,24E04395,2340.0,51363.0,14978.33,36384.67,15.549004273504273,0.0
VIDEXPORT,24E04396,2520.0,55449.0,4549790.97,-4494341.97,-1783.4690357142856,-0.0
VIDEXPORT,24E04397,2160.0,53162.25,3904492.23,-3851329.98,-1783.023138888889,-0.0
VIDEXPORT,24E04400,2070.0,45436.5,3737699.48,-3692262.98,-1783.701922705314,-0.0
VIDEXPORT,24E04404,2160.0,47652.48,3898512.85,-3850860.37,-1782.805726851852,-0.0
VIDEXPORT,24E04405,2078.0,32651.3,4224062.92,-4191411.62,-2017.0412030798846,-0.0
VIDEXPORT,24E04406,2160.0,40432.5,2602546.21,-2562113.71,-1186.1637546296297,-0.0
VIDEXPORT,24E04408,1710.0,43920.0,3088433.01,-3044513.01,-1780.4169649122805,-0.0
VIDEXPORT,24E04419,1950.0,44220.0,3520160.0,-3475940.0,-1782.5333333333333,-0.0
VIDEXPORT,24E04428,1920.0,47468.55,3466623.33,-3419154.7800000003,-1780.8097812500002,-0.0
VIDEXPORT,24E04430,2340.0,51363.0,4224559.13,-4173196.13,-1783.4171495726496,-0.0
VIDEXPORT,24E04431,1920.0,34050.33,3464610.47,-3430560.14,-1786.7500729166668,-0.0
VIDEXPORT,24E04432,1920.0,34697.7,3464722.18,-3430024.48,-1786.4710833333334,-0.0
VIDEXPORT,24E04434,2340.0,50053.5,4224515.34,-4174461.84,-1783.9580512820512,-0.0
VIDEXPORT,24E04435,2080.0,36486.520000000004,3753103.88,-3716617.36,-1786.8352692307692,-0.0
VIDEXPORT,24E04436,1800.0,34128.08,9686.29,24441.79,13.578772222222224,0.0
VIDEXPORT,24E04437,2240.0,39505.29,4041764.9,-4002259.61,-1786.7230401785714,-0.0
VIDEXPORT,24E04438,2340.0,51363.0,14927.93,36435.07,15.570542735042736,0.0
VIDEXPORT,24E04439,2335.0,50917.5,4224004.75,-4173087.25,-1787.1894004282656,-0.0
VIDEXPORT,24E04440,2520.0,36972.0,12875.68,24096.32,9.562031746031746,0.0
VIDEXPORT,24E04442,2180.0,50600.0,3935290.5,-3884690.5,-1781.968119266055,-0.0
VIDEXPORT,24E04444,2070.0,38097.0,12285.64,25811.36,12.469256038647343,0.0
VIDEXPORT,24E04445,1710.0,29727.0,9486.31,20240.690000000002,11.836660818713451,0.0
VIDEXPORT,24E04446,1932.0,33145.2,11400.17,21745.03,11.255191511387164,0.0
VIDEXPORT,24E04454,1920.0,28499.12,9168.74,19330.379999999997,10.067906249999998,0.0
VIDEXPORT,24E04456,2080.0,35945.75,10696.35,25249.4,12.139134615384616,0.0
VIDEXPORT,24E04460,2520.0,55134.0,15738.84,39395.16,15.633000000000001,0.0
VIDEXPORT,24E04463,2520.0,51858.0,15627.36,36230.64,14.377238095238095,0.0
VIDEXPORT,24E04464,2080.0,43121.48,11606.76,31514.72,15.151307692307693,0.0
VIDEXPORT,24E04465,1920.0,39946.32,11766.32,28180.0,14.677083333333334,0.0
VIDEXPORT,24E04466,2070.0,38749.68,10708.89,28040.79,13.546275362318841,0.0
VIDEXPORT,24E04467,2520.0,55494.0,15792.84,39701.16,15.754428571428573,0.0
VIDEXPORT,24E04468,2340.0,51363.0,14872.62,36490.38,15.594179487179487,0.0
VIDEXPORT,24E04469,1980.0,31441.5,9405.93,22035.57,11.129075757575757,0.0
VIDEXPORT,24E04470,2520.0,47697.16,12599.04,35098.12,13.927825396825398,0.0
VIDEXPORT,24E04472,2140.0,14197.54,23592.94,-9395.399999999998,-4.3903738317757,-0.0
VIDEXPORT,24E04473,2080.0,24593.44,8956.6,15636.839999999998,7.517711538461538,0.0
VIDEXPORT,24E04474,2160.0,41106.8,11972.66,29134.140000000003,13.488027777777779,0.0
VIDEXPORT,24E04475,2340.0,36244.53,12323.45,23921.079999999998,10.22268376068376,0.0
VIDEXPORT,24E04477,2160.0,44019.0,12393.32,31625.68,14.641518518518518,0.0
VIDEXPORT,24E04485,2160.0,42732.0,12853.68,29878.32,13.832555555555555,0.0
VIDEXPORT,24E04491,2520.0,50994.0,14919.48,36074.520000000004,14.315285714285716,0.0
VIDEXPORT,24E04501,1980.0,42413.95,22006.53,20407.42,10.306777777777777,0.0
VIDEXPORT,24E04502,2372.0,51426.7,19573.7,31852.999999999996,13.4287521079258,0.0
VIDEXPORT,24E04503,2070.0,28800.0,9668.4,19131.6,9.24231884057971,0.0
VIDEXPORT,24E04504,2520.0,45234.0,12350.24,32883.76,13.049111111111111,0.0
VIDEXPORT,24E04505,2160.0,42732.0,12568.32,30163.68,13.964666666666666,0.0
VIDEXPORT,24E04506,1800.0,36171.0,10381.3,25789.7,14.32761111111111,0.0
VIDEXPORT,24E04507,2340.0,35392.5,11271.18,24121.32,10.30825641025641,0.0
VIDEXPORT,24E04508,2520.0,45234.0,12350.24,32883.76,13.049111111111111,0.0
VIDEXPORT,24E04509,2340.0,36621.0,11518.08,25102.92,10.72774358974359,0.0
VIDEXPORT,24E04510,1860.0,40107.0,11757.16,28349.84,15.241849462365591,0.0
VIDEXPORT,24E04513,2520.0,51223.5,13248.61,37974.89,15.069400793650793,0.0
VIDEXPORT,24E04515,1980.0,38916.0,12123.54,26792.46,13.531545454545455,0.0
VIDEXPORT,24E04516,1955.0,35942.25,9842.8,26099.45,13.350102301790281,0.0
VIDEXPORT,24E04523,2520.0,35469.0,9421.95,26047.05,10.336130952380952,0.0
VIDEXPORT,24E04530,2520.0,39510.0,9135.9,30374.1,12.053214285714285,0.0
VIDEXPORT,24E04531,2520.0,43258.5,14223.52,29034.98,11.521817460317461,0.0
VIDEXPORT,24E04533,2340.0,37080.0,8551.8,28528.2,12.191538461538462,0.0
VIDEXPORT,24E04534,1900.0,33279.83,10390.33,22889.5,12.047105263157894,0.0
VIDEXPORT,24E04539,2080.0,34464.0,11361.2,23102.8,11.107115384615383,0.0
VIDEXPORT,24E04540,1800.0,28335.28,9449.41,18885.87,10.492149999999999,0.0
VIDEXPORT,24E04546,1260.0,18810.0,4724.56,14085.439999999999,11.178920634920633,0.0
VIDEXPORT,24E04547,1530.0,25830.0,6618.86,19211.14,12.556300653594771,0.0
VIDEXPORT,24E04548,2160.0,32616.0,10638.1,21977.9,10.174953703703704,0.0
VIDEXPORT,24E04549,2160.0,39960.0,13581.0,26379.0,12.2125,0.0
VIDEXPORT,24E04550,2520.0,13401.0,5084.66,8316.34,3.3001349206349206,0.0
VIDEXPORT,24E04551,2520.0,45234.0,15202.240000000002,30031.76,11.917365079365078,0.0
VIDEXPORT,24E04552,2160.0,32616.0,11150.6,21465.4,9.937685185185186,0.0
VIDEXPORT,24E04556,2160.0,29862.0,8333.9,21528.1,9.966712962962962,0.0
VIDEXPORT,24E04558,2160.0,38772.0,13313.92,25458.08,11.786148148148149,0.0
VIDEXPORT,24E04561,1800.0,24660.0,8803.25,15856.75,8.809305555555556,0.0
VIDEXPORT,24E04562,2339.0,36884.5,9515.81,27368.690000000002,11.701021804189825,0.0
VIDEXPORT,24E04563,2160.0,38245.5,13553.84,24691.66,11.431324074074073,0.0
VIDEXPORT,24E04564,1800.0,28530.0,6475.5,22054.5,12.2525,0.0
VIDEXPORT,24E04565,1980.0,36351.0,11767.07,24583.93,12.416126262626262,0.0
VIDEXPORT,24E04566,1800.0,26734.5,9000.68,17733.82,9.852122222222222,0.0
VIDEXPORT,24E04569,1710.0,25821.0,8668.35,17152.65,10.030789473684212,0.0
VIDEXPORT,24E04570,2210.0,26823.0,10238.18,16584.82,7.504443438914027,0.0
VIDEXPORT,24E04571,2086.0,23973.0,13629.73,10343.27,4.958422818791947,0.0
VIDEXPORT,24E04574,1800.0,32310.0,10133.6,22176.4,12.320222222222222,0.0
VIDEXPORT,24E04577,2340.0,43443.0,12873.48,30569.52,13.063897435897436,0.0
VIDEXPORT,24E04578,2160.0,38772.0,12636.97,26135.03,12.099550925925925,0.0
VIDEXPORT,24E04579,1890.0,30320.95,10760.69,19560.260000000002,10.349343915343917,0.0
VIDEXPORT,24E04580,2160.0,38772.0,12086.59,26685.41,12.354356481481481,0.0
VIDEXPORT,24E04581,2160.0,38772.0,12641.8,26130.2,12.097314814814816,0.0
VIDEXPORT,24E04582,2160.0,34303.5,11143.37,23160.129999999997,10.722282407407405,0.0
VIDEXPORT,24E04583,2160.0,38313.0,12336.27,25976.73,12.026263888888888,0.0
VIDEXPORT,24E04584,2520.0,46404.0,13893.35,32510.65,12.901051587301588,0.0
VIDEXPORT,24E04586,1800.0,27976.5,9053.85,18922.65,10.512583333333334,0.0
VIDEXPORT,24E04589,2340.0,40365.01,12994.880000000001,27370.13,11.696636752136753,0.0
VIDEXPORT,24E04590,2160.0,38772.0,12091.42,26680.58,12.352120370370372,0.0
VIDEXPORT,24E04592,2160.0,27508.5,10121.65,17386.85,8.049467592592592,0.0
VIDEXPORT,24E04593,2160.0,39315.75,12753.15,26562.6,12.2975,0.0
VIDEXPORT,24E04594,2160.0,38772.0,13444.92,25327.08,11.7255,0.0
VIDEXPORT,24E04597,2340.0,34983.0,11207.1,23775.9,10.160641025641027,0.0
VIDEXPORT,24E04598,1800.0,33412.5,10465.970000000001,22946.53,12.748072222222222,0.0
VIDEXPORT,24E04599,1980.0,30987.0,10338.76,20648.239999999998,10.42840404040404,0.0
VIDEXPORT,24E04601,2160.0,31536.0,10334.61,21201.39,9.815458333333334,0.0
VIDEXPORT,24E04605,2160.0,38925.0,13352.71,25572.29,11.839023148148149,0.0
VIDEXPORT,24E04606,2520.0,52267.5,13947.54,38319.96,15.206333333333333,0.0
VIDEXPORT,24E04607,2160.0,39672.0,12869.3,26802.7,12.408657407407407,0.0
VIDEXPORT,24E04610,2520.0,50022.0,14950.029999999999,35071.97,13.917448412698413,0.0
VIDEXPORT,24E04612,2160.0,38245.5,12135.15,26110.35,12.088125,0.0
VIDEXPORT,24E04614,2520.0,43623.0,13847.7,29775.3,11.815595238095238,0.0
VIDEXPORT,24E04615,2160.0,42561.0,12801.619999999999,29759.38,13.777490740740742,0.0
VIDEXPORT,24E04616,2520.0,44354.619999999995,13775.85,30578.769999999997,12.134432539682539,0.0
VIDEXPORT,24E04617,2340.0,46683.0,14179.58,32503.42,13.890350427350427,0.0
VIDEXPORT,24E04618,1800.0,37791.0,10746.42,27044.58,15.024766666666668,0.0
VIDEXPORT,24E04619,1800.0,38250.0,11524.699999999999,26725.300000000003,14.84738888888889,0.0
VIDEXPORT,24E04624,2340.0,36162.0,11182.22,24979.78,10.675119658119657,0.0
VIDEXPORT,24E04625,1080.0,19296.0,9592.06,9703.94,8.98512962962963,0.0
VIDEXPORT,24E04626,1800.0,37471.5,10991.33,26480.17,14.711205555555555,0.0
VIDEXPORT,24E04628,2520.0,50274.0,15128.18,35145.82,13.946753968253969,0.0
VIDEXPORT,24E04629,2340.0,47052.0,14148.1,32903.9,14.061495726495727,0.0
VIDEXPORT,24E04630,2160.0,43254.0,12069.220000000001,31184.78,14.437398148148148,0.0
VIDEXPORT,24E04631,2340.0,40260.6,12770.22,27490.379999999997,11.74802564102564,0.0
VIDEXPORT,24E04632,2520.0,34425.0,12669.68,21755.32,8.633063492063492,0.0
VIDEXPORT,24E04634,2160.0,42660.0,11918.86,30741.14,14.232009259259259,0.0
VIDEXPORT,24E04635,1800.0,33975.0,10536.34,23438.66,13.021477777777777,0.0
VIDEXPORT,24E04636,2520.0,43470.0,13486.76,29983.239999999998,11.89811111111111,0.0
VIDEXPORT,24E04639,1800.0,35910.0,11309.8,24600.2,13.666777777777778,0.0
VIDEXPORT,24E04640,2160.0,43092.0,12689.369999999999,30402.63,14.075291666666667,0.0
VIDEXPORT,24E04641,2160.0,42619.5,13496.369999999999,29123.13,13.482930555555557,0.0
VIDEXPORT,24E04645,2250.0,44887.5,13624.91,31262.59,13.894484444444444,0.0
VIDEXPORT,24E04646,2520.0,37746.0,11711.44,26034.559999999998,10.331174603174603,0.0
VIDEXPORT,24E04647,2340.0,46435.5,13830.08,32605.42,13.93394017094017,0.0
VIDEXPORT,24E04650,1800.0,31113.0,9826.58,21286.42,11.825788888888887,0.0
VIDEXPORT,24E04657,2160.0,32292.0,10142.62,22149.379999999997,10.254342592592591,0.0
VIDEXPORT,24E04658,2430.0,39937.5,12811.99,27125.510000000002,11.162761316872428,0.0
VIDEXPORT,24E04659,2260.0,50678.07,14106.94,36571.13,16.181915929203537,0.0
VIDEXPORT,24E04660,2160.0,43092.0,13836.54,29255.46,13.544194444444445,0.0
VIDEXPORT,24E04661,2160.0,40279.5,13348.9,26930.6,12.46787037037037,0.0
VIDEXPORT,24E04662,1800.0,32310.0,11335.05,20974.95,11.652750000000001,0.0
VIDEXPORT,24E04663,1800.0,35730.0,10242.6,25487.4,14.159666666666668,0.0
VIDEXPORT,24E04664,2160.0,44120.76,12011.619999999999,32109.140000000003,14.865342592592594,0.0
VIDEXPORT,24E04665,2160.0,41112.0,13827.77,27284.23,12.631587962962962,0.0
VIDEXPORT,24E04666,2160.0,32976.0,10690.6,22285.4,10.317314814814816,0.0
